Record Length,1024,Points,0.0,2.2308993,
Sample Interval,123.3033447,Hz,123.3033447,4.63089943,
Trigger Point,0.0,Samples,246.60668945,-1.7691007,
,,,369.91003418,-52.56910324,
,,,493.213378906,-50.16910172,
,,,616.516723633,-50.16910172,
Source,MATH,,739.820068359,-51.36910248,
Vertical Units,dB,,863.123413086,-48.96910095,
Vertical Scale,10.0000001,,986.426757813,-48.96910095,
Vertical Offset,-20,9691,,1.1097302E3,-51.36910248,
Horizontal Units,Hz,,1.2330335E3,-51.36910248,
Horizontal Scale,12.6262631E3,,1.3563369E3,-48.96910095,
Pt Fmt,Y,,1.4796402E3,-47.36910248,
Yzero,0.0,,1.6029436E3,-47.36910248,
,,,1.7262469E3,-48.96910095,
,,,1.8495503E3,-45.76910019,
Note,TDS 2012B - 9:34:08 a. m.   31/07/2025,,1.9728536E3,-44.16910172,
,,,2.0961568E3,-44.56909943,
,,,2.2194603E3,-42.16910172,
,,,2.3427638E3,-41.76910019,
,,,2.4660670E3,-34.96910095,
,,,2.5893702E3,-34.96910095,
,,,2.7126737E3,-12.5691004,
,,,2.83597719E3,-2.1691008,
,,,2.95928041E3,-569.100618362E-3,
,,,3.08258364E3,-569.100618362E-3,
,,,3.20588712E3,-4.16910076,
,,,3.32919059E3,-22.56910133,
,,,3.45249382E3,-31.76910019,
,,,3.57579704E3,-42.16910172,
,,,3.69910052E3,-39.36910248,
,,,3.82240399E3,-45.76910019,
,,,3.94570722E3,-44.56909943,
,,,4.06901045E3,-44.16910172,
,,,4.19231368E3,-45.76910019,
,,,4.31561739E3,-48.96910095,
,,,4.43892062E3,-47.36910248,
,,,4.56222385E3,-48.96910095,
,,,4.68552757E3,-50.16910172,
,,,4.80883079E3,-51.36910248,
,,,4.93213402E3,-47.36910248,
,,,5.05543725E3,-47.36910248,
,,,5.17874048E3,-48.96910095,
,,,5.30204420E3,-50.16910172,
,,,5.42534743E3,-51.36910248,
,,,5.54865065E3,-50.16910172,
,,,5.67195437E3,-48.96910095,
,,,5.79525760E3,-49.36910248,
,,,5.91856083E3,-47.36910248,
,,,6.04186406E3,-47.36910248,
,,,6.16516729E3,-48.96910095,
,,,6.28847100E3,-52.56910324,
,,,6.41177423E3,-51.36910248,
,,,6.53507746E3,-51.36910248,
,,,6.65838118E3,-51.36910248,
,,,6.78168440E3,-51.76910019,
,,,6.90498763E3,-47.36910248,
,,,7.02829086E3,-47.36910248,
,,,7.15159409E3,-48.96910095,
