Record Length,1024,Points,0.0,-2.5897000,
Sample Interval,123.3033447,Hz,123.3033447,-38.98970032,
Trigger Point,0.0,Samples,246.60668945,-38.98970032,
,,,369.91003418,-38.98970032,
,,,493.213378906,-38.58969879,
,,,616.516723633,-38.58969879,
Source,MATH,,739.820068359,-38.18970108,
Vertical Units,dB,,863.123413086,-37.78969955,
Vertical Scale,10.0000001,,986.426757813,-37.38970184,
Vertical Offset,-26,9897,,1.1097302E3,-36.98970032,
Horizontal Units,Hz,,1.2330335E3,-36.58969879,
Horizontal Scale,12.6262631E3,,1.3563369E3,-36.18970108,
Pt Fmt,Y,,1.4796402E3,-35.78969955,
Yzero,0.0,,1.6029436E3,-34.98970032,
,,,1.7262469E3,-34.18970108,
,,,1.8495503E3,-33.38970184,
Note,TDS 2012B - 8:41:47 a. m.   31/07/2025,,1.9728536E3,-32.18970108,
,,,2.0961568E3,-31.38969994,
,,,2.2194603E3,-30.18970108,
,,,2.3427638E3,-28.58970070,
,,,2.4660670E3,-26.98970032,
,,,2.5893702E3,-24.58970070,
,,,2.7126737E3,-21.38969994,
,,,2.83597719E3,-16.5897007,
,,,2.95928041E3,-4.58969975,
,,,3.08258364E3,-10.5896997,
,,,3.20588712E3,-18.5897007,
,,,3.32919059E3,-22.58970070,
,,,3.45249382E3,-25.38969994,
,,,3.57579704E3,-27.38969994,
,,,3.69910052E3,-28.98970032,
,,,3.82240399E3,-30.18970108,
,,,3.94570722E3,-31.78969955,
,,,4.06901045E3,-32.58969879,
,,,4.19231368E3,-33.78969955,
,,,4.31561739E3,-34.58969879,
,,,4.43892062E3,-35.38970184,
,,,4.56222385E3,-35.78969955,
,,,4.68552757E3,-36.58969879,
,,,4.80883079E3,-36.98970032,
,,,4.93213402E3,-37.78969955,
,,,5.05543725E3,-38.18970108,
,,,5.17874048E3,-38.98970032,
,,,5.30204420E3,-38.98970032,
,,,5.42534743E3,-39.78969955,
,,,5.54865065E3,-39.78969955,
,,,5.67195437E3,-40.18970108,
,,,5.79525760E3,-40.98970032,
,,,5.91856083E3,-40.98970032,
,,,6.04186406E3,-42.18970108,
,,,6.16516729E3,-41.78969955,
,,,6.28847100E3,-42.18970108,
,,,6.41177423E3,-42.18970108,
,,,6.53507746E3,-42.58969879,
,,,6.65838118E3,-42.58969879,
,,,6.78168440E3,-43.38970184,
,,,6.90498763E3,-43.38970184,
,,,7.02829086E3,-43.78969955,
,,,7.15159409E3,-43.78969955,
,,,7.27489781E3,-43.78969955,
,,,7.398201035E3,-44.58969879,
,,,7.521504264E3,-44.18970108,
,,,7.644807980E3,-44.98970032,
,,,7.768111209E3,-45.38970184,
,,,7.891414437E3,-45.38970184,
,,,8.014717666E3,-45.38970184,
,,,8.138020894E3,-45.38970184,
,,,8.261324611E3,-45.78969955,
,,,8.384627351E3,-46.18970108,
,,,8.507931068E3,-46.18970108,
,,,8.631234785E3,-46.18970108,
,,,8.754537525E3,-46.98970032,
,,,8.877841242E3,-47.38970184,
,,,9.001144959E3,-47.38970184,
,,,9.124447699E3,-46.98970032,
,,,9.247751416E3,-46.98970032,
,,,9.371055133E3,-46.58969879,
,,,9.494357873E3,-46.98970032,
,,,9.617661590E3,-46.98970032,
,,,9.740964330E3,-48.58969879,
,,,9.864268047E3,-47.78969955,
,,,9.987571763E3,-48.18970108,
,,,10.1108745E3,-47.38970184,
,,,10.2341782E3,-49.38970184,
,,,10.3574810E3,-47.78969955,
,,,10.4807847E3,-49.38970184,
,,,10.6040884E3,-48.98970032,
,,,10.7273911E3,-47.78969955,
